count,Site,Barren Land (Rock/Sand/Clay),Cultivated Crops,Deciduous Forest,Developed High Intensity,"Developed, Low Intensity","Developed, Medium Intensity","Developed, Open Space",Dwarf Scrub,Emergent Herbaceous Wetlands,Evergreen Forest,Grassland/Herbaceous,Mixed Forest,Open Water,Pasture/Hay,Perennial Ice/Snow,Sedge/Herbaceous,Shrub/Scrub,Woody Wetlands,all_developed
1650,D10_RMNP_R2_P1_v1,0,0,0,0,0,0,0,0,0.516501438378248,0,0,0,0,0,0,0,0,0,0
1655,D15_ONAQ_C1_P1_v2,0,0.5857266726831944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1701,D05_CHEQ_R2_P1_v2,0,0,0,0,0,0,0,0,1.8467852257181943,0,0,0,0,0,0,0,0,0,0
1728,D12_YELL_C1_P1_v2,0,0,0,0,0,0,0,0,0,0,0,0,0.38063602341087766,0,0,0,0,0,0
1784,D19_BONA_C1_P1_v1,0.1479553712195288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1823,D08_DELA_R1_P1_v1,0,0,1.0758018352955063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1887,D03_OSBS_C1_P1_v1,0.7624889384553841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1924,D07_ORNL_C1_P1_v8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5901007833250523,0,0
1955,D02_SERC_R1_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0647452236237283,0,0
1991,D08_LENO_R2_P1_v1,0,0,0,0,0,0,0,0,1.2891070133637212,0,0,0,0,0,0,0,0,0,0
2030,D08_DELA_R1_P1_v1,0,0,0,0,0,0,0,0,0,0,1.1979581599834765,0,0,0,0,0,0,0,0
2081,D13_WLOU_A1_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.155529919839086,0,0
2087,D03_JERC_R2_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49268177525967893,0,0,0,0,0
2108,D05_LIRO_A1_P2_v1,0,0,0,0,0,0,0,0,0,0,0,0,12.32748538011696,0,0,0,0,0,0
2136,D06_UKFS_R1_P1_v2,0,0,0,0,0,0,0,0,0,0,1.0389357717843333,0,0,0,0,0,0,0,0
2200,D03_JERC_R2_P1_v1,0,0,0,0,0,0,0,0,0.5193578847969783,0,0,0,0,0,0,0,0,0,0
2274,D08_DELA_R1_P1_v1,1.3419491900504559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2323,D03_DSNY_R1_P1_v1,0,0,0,0,0,0,0,0,0,0,0,1.1757441402592408,0,0,0,0,0,0,0
2346,D06_MCDI_C1_P2_v1,0,0,3.0646235842771485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2389,D16_WREF_C1_P1_v2,0,0,0,0,0,0,0,0,0,0,0.5276083374926568,0,0,0,0,0,0,0,0
2469,D04_GUIL_A2_P1_v1,0,0,0,0,0,0,0,0,0,0,11.058855146466003,0,0,0,0,0,0,0,0
2471,D16_ABBY_R2_P1_v1,0,0,0.8309792843691148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2483,D03_OSBS_C1_P1_v1,0,0,1.003317453198049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2547,D06_UKFS_R1_P1_v2,0,0,0,0,0,0,0,0,0,0,0,1.2388433570855322,0,0,0,0,0,0,0
2613,D17_TEAK_R2_P1_v3,0.821488866043555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2684,D02_BLAN_R2_P1_v1,0,0,0,0,0,0,0,0,0,1.158044613194115,0,0,0,0,0,0,0,0,0
2753,D09_NOGP_R2_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,1.1631640766936227,0,0,0,0,0,0
2762,D08_LENO_R2_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7883041541489693,0,0,0,0,0
2777,D11_OAES_R1_P1_v2,0,0,0,0,0,0,0,0,0,0,0,0,0.7787742648337288,0,0,0,0,0,0
2799,D19_HEAL_R3_P1_v1,0,0,0.43821332957587716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2846,D12_YELL_C1_P1_v2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6269040061500913,0
2922,D06_UKFS_R1_P1_v2,0,0,0,0,0,0,0,0,0,0,0,0,1.4212407889296919,0,0,0,0,0,0
2924,D13_NIWO_C1_P1_v2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.293977076603089,0,0,0,0
2958,D19_DEJU_R1_P1_v2,0,0,0,0,0,0,0,0.2802200456802252,0,0,0,0,0,0,0,0,0,0,0
3101,D01_BART_R1_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4403492881859774,0,0
3150,D08_LENO_R2_P1_v1,0,0,2.0395213923132705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3169,D09_NOGP_R2_P1_v1,0,0,1.338927337102103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3190,D11_CLBJ_C1_P1_v2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5477172383678617,0,0
3347,D19_HEAL_R3_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,0.5240085795249949,0,0,0,0,0,0
3475,D07_GRSM_R1_P1_all_v1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4953642459629596,0,0
3490,D13_NIWO_C1_P1_v2,0,0,0,0,0,0,0,0,0,0,0,0,1.544452803469487,0,0,0,0,0,0
3533,D17_TEAK_R2_P1_v3,0,0,0,0,0,0,0,0,0,0,1.1107233692046994,0,0,0,0,0,0,0,0
3538,D10_ARIK_A1_P2_v2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0034602076124566,0
3555,D02_BLAN_R2_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,1.5338482115890755,0,0,0,0,0,0
3641,D05_LIRO_A1_P2_v1,0,0,21.29239766081871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3661,D01_HOPB_C1_P2_v1,0,0,0,0,0,0,0,0,0,9.253361641896674,0,0,0,0,0,0,0,0,0
3806,D17_TEAK_R2_P1_v3,0,0,0,0,0,0,0,0,0,0,0,0,1.1965505641644738,0,0,0,0,0,0
3830,D16_WREF_C1_P1_v2,0,0,0,0,0,0,0,0,0,0,0,0.8458517926315929,0,0,0,0,0,0,0
3912,D03_JERC_R2_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,0.9235127478753541,0,0,0,0,0,0
3940,D05_LIRO_A1_P2_v1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.04093567251462,0
3969,D11_BLUE_A2_P1_v1,0.364960818895205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3971,D04_GUAN_C1_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8420110932188227,0,0
4153,D06_KONZ_KONA_C1_P1_v2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3305012526510709,0
4159,D11_BLUE_A2_P1_v1,0,0.3824318583484902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4200,D10_RMNP_R2_P1_v1,0,0,0,0,0,0,0,0,0,0,1.3147309340537225,0,0,0,0,0,0,0,0
4226,D13_NIWO_C1_P1_v2,0,0,1.8701597557197858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4233,D16_WREF_C1_P1_v2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.934853952535126,0
4446,D03_DSNY_R1_P1_v1,0,0,0,0,0,0,0,0,0,2.2502619231995626,0,0,0,0,0,0,0,0,0
4507,D01_HARV_C1_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7949162048615643,0,0
4544,D16_WREF_C1_P1_v2,0,0,1.0035380014929394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4623,D07_ORNL_C1_P1_v8,0,0,0,0,0,0,0,0,0,0,1.4178980879998528,0,0,0,0,0,0,0,0
4644,D03_JERC_R2_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0963172804532577,0,0
4676,D01_HARV_C1_P1_v1,0,0,0,0,0,0,0,0,0.8247233578727923,0,0,0,0,0,0,0,0,0,0
4703,D15_ONAQ_C1_P1_v2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6644547079329688,0,0,0,0,0
4716,D13_NIWO_C1_P1_v2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0870026994733815,0
4740,D09_WOOD_DCFS_C1_P1_v2,0,0,0.7516472015413526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4948,D05_UNDE_C1_P1_v1,0,0,0,0,0,0,0,0,1.4573343857871608,0,0,0,0,0,0,0,0,0,0
4996,D05_UNDE_C1_P1_v1,0,0,0,0,0,0,0,0,0,1.4714718252612482,0,0,0,0,0,0,0,0,0
5176,D04_LAJA_R1_P1_v6,0,0,0,0,0,0,0,0,0,0,0,0,0,4.663399163903705,0,0,0,0,0
5345,D08_TALL_C1_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.757414582054364,0
5424,D04_LAJA_R1_P1_v6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.886838691076834,0,0
5429,D12_YELL_C1_P1_v2,0,0,0,0,0,0,0,0,1.1958755619778094,0,0,0,0,0,0,0,0,0,0
5491,D09_NOGP_R2_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3199905358244397,0,0,0,0,0
5497,D19_BONA_C1_P1_v1,0,0,0,0,0,0,0,0,0,0,0.4558916343014292,0,0,0,0,0,0,0,0
5500,D06_MCDI_C1_P2_v1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.18475264856109,0,0,0,0,0
5541,D18_TOOL_C1_P1_v1,0,0,0,0,0,0,0,0,0.23457423569694077,0,0,0,0,0,0,0,0,0,0
5738,D03_OSBS_C1_P1_v1,0,0,0,0,0,0,0,0,0,0,2.3185805664318995,0,0,0,0,0,0,0,0
5885,D10_RMNP_R2_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8421884635490846,0
6017,D11_PRIN_C1_P2_v2,0,0,0,0,0,0,0,0,0,0,0,0,0,5.657148766935249,0,0,0,0,0
6045,D11_BLUE_A2_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,0.5558549131321527,0,0,0,0,0,0
6083,D08_TALL_C1_P1_v1,0,0,0,0,0,0,0,0,0,0,3.138138990203311,0,0,0,0,0,0,0,0
6104,D07_MLBS_R1_P1_v5,0,0,0,0,0,0,0,0,0,2.6123203601783773,0,0,0,0,0,0,0,0,0
6201,D18_OKSR_A1_P1_v1,0,0,0,0,0,0,0,0,0.7974362700403926,0,0,0,0,0,0,0,0,0,0
6307,D11_OAES_R1_P1_v2,0,0,0,0,0,0,0,0,0,0,0,1.7687177847700135,0,0,0,0,0,0,0
6347,D10_RMNP_R2_P1_v1,0,0,1.9868088662949943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6349,D06_KONZ_KONA_C1_P1_v2,0,0,0,0,0,0,0,0,0,0,0,0,2.034036227566012,0,0,0,0,0,0
6405,D08_DELA_R1_P1_v1,0,0,0,0,0,0,0,0,0,0,0,3.77976453925821,0,0,0,0,0,0,0
6408,D19_DEJU_R1_P1_v2,0,0,0,0,0,0,0,0,0,0,0,0,0.6070486993640578,0,0,0,0,0,0
6436,D05_LIRO_A1_P2_v1,0,0,0,0,0,0,0,0,0,0,0,37.6374269005848,0,0,0,0,0,0,0
6447,D07_ORNL_C1_P1_v8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9773283524410667,0
6528,D08_DELA_R1_P1_v1,0,3.852350181464106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6541,D10_ARIK_A1_P2_v2,0,0,0,0,0,0,0,0,1.8551818027114413,0,0,0,0,0,0,0,0,0,0
6755,D08_LENO_R2_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,4.373640319071791,0,0,0,0,0,0
6873,D12_YELL_C1_P1_v2,0,0,0,0,0,0,0,0,0,0,1.5139533500595845,0,0,0,0,0,0,0,0
6893,D08_LENO_R2_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.462990780068372,0,0
6903,D16_ABBY_R2_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3214285714285716,0
7072,D03_DSNY_R1_P1_v1,0,0,0,0,0,0,0,0,3.579363994796965,0,0,0,0,0,0,0,0,0,0
7140,D05_STEI_TREE_R1_P1_v2,0,0,0,0,0,0,0,0,0,0,1.5983345085792955,0,0,0,0,0,0,0,0
7212,D09_NOGP_R2_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.047126524197024,0
7396,D10_CPER_C1_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8115852401566688,0,0
7668,D03_JERC_R2_P1_v1,0,0,0,0,0,0,0,0,0,0,1.810198300283286,0,0,0,0,0,0,0,0
7717,D03_DSNY_R1_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9058189971504778,0,0
7779,D06_MCDI_C1_P2_v1,0,10.16185288239213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8137,D01_HARV_C1_P1_v1,0,0,0,0,0,0,0,0,0,0,1.4351526867003659,0,0,0,0,0,0,0,0
8215,D15_REDB_A1_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6655269552502,0,0
8298,D10_ARIK_A1_P2_v2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.353508423620171,0,0,0,0,0
8366,D08_DELA_R1_P1_v1,0,0,0,0,0,0,0,0,4.937003924345697,0,0,0,0,0,0,0,0,0,0
8438,D05_STEI_TREE_R1_P1_v2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8889000817075765,0,0
8463,D03_JERC_R2_P1_v1,0,0,1.9978753541076488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8490,D11_BLUE_A2_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.780679605044165,0,0
8536,D05_CHEQ_R2_P1_v2,0,0,0,0,0,0,0,0,0,0,0,9.267583002193124,0,0,0,0,0,0,0
8616,D03_DSNY_R1_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,4.360831473299018,0,0,0,0,0,0
8632,D08_TALL_C1_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.453134269839714,0,0
9189,D15_REDB_A1_P1_v1,0,0,0,0,0,0,0,0,0,19.760015482872074,0,0,0,0,0,0,0,0,0
9194,D08_DELA_R1_P1_v1,0,0,0,0,0,0,0,0,0,5.425629223097578,0,0,0,0,0,0,0,0,0
9419,D06_KONZ_KONA_C1_P1_v2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.017575559528157,0,0,0,0,0
9804,D02_SERC_R1_P1_v1,0,0,0,0,0,0,0,0,0,0,0,5.33952029279132,0,0,0,0,0,0,0
9964,D07_ORNL_C1_P1_v8,0,0,0,0,0,0,0,0,0,3.0560105015856656,0,0,0,0,0,0,0,0,0
10262,D07_MLBS_R1_P1_v5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.391813816538419,0,0
10724,D04_GUAN_C1_P1_v1,0,0,0,0,0,0,0,0,0,0,7.6750760422258,0,0,0,0,0,0,0,0
11308,D11_CLBJ_C1_P1_v2,0,0,0,0,0,0,0,0,0,0,0,0,0,5.486390762214351,0,0,0,0,0
11414,D08_LENO_R2_P1_v1,0,0,0,0,0,0,0,0,0,0,7.3901895783694185,0,0,0,0,0,0,0,0
11587,D03_OSBS_C1_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,4.682013423361174,0,0,0,0,0,0
11900,D13_NIWO_C1_P1_v2,5.266185776873036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12348,D05_STEI_TREE_R1_P1_v2,0,0,0,0,0,0,0,0,0,2.7641785030724284,0,0,0,0,0,0,0,0,0
12452,D01_HOPB_C1_P2_v1,0,0,31.473056313820646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12473,D02_SCBI_C1_P1_v1,0,0,0,0,0,0,0,0,0,0,0,6.793128989390672,0,0,0,0,0,0,0
12606,D01_HARV_C1_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2233666914765653,0,0,0,0,0
12641,D07_MLBS_R1_P1_v5,0,0,0,0,0,0,0,0,0,0,0,0,0,5.409951125985398,0,0,0,0,0
13108,D17_SJER_C1_P1_v2,0,0,0,0,0,0,0,0,0,7.5021605627192764,0,0,0,0,0,0,0,0,0
13629,D13_MOAB_R1_P1_v2,0,0,0,0,0,0,0,0,0,7.545508902471432,0,0,0,0,0,0,0,0,0
13795,D03_OSBS_C1_P1_v1,0,0,0,0,0,0,0,0,5.574210337038698,0,0,0,0,0,0,0,0,0,0
14022,D02_SERC_R1_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.636755767596889,0,0,0,0,0
14157,D04_LAJA_R1_P1_v6,0,12.754973331411273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14683,D04_GUAN_C1_P1_v1,0,10.508498837001252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14746,D13_MOAB_R1_P1_v2,0,0,0,0,0,0,0,0,0,0,8.163920630702453,0,0,0,0,0,0,0,0
14968,D02_SERC_R1_P1_v1,0,8.151972637953946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15107,D02_BLAN_R2_P1_v1,0,6.5180998403589765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15599,D05_STEI_TREE_R1_P1_v2,0,0,0,0,0,0,0,0,0,0,0,0,3.4919355741356344,0,0,0,0,0,0
15680,D02_SCBI_C1_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.539746857503868,0,0,0,0,0
15701,D19_HEAL_R3_P1_v1,0,0,0,0,0,0,0,0,0,0,0,2.458159159582296,0,0,0,0,0,0,0
15716,D13_NIWO_C1_P1_v2,0,0,0,0,0,0,0,0,0,0,6.954905518431651,0,0,0,0,0,0,0,0
15899,D08_DELA_R1_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,9.382431914077484,0,0,0,0,0,0
15941,D04_CUPE_A1_P1_v1,0,0,0,0,0,0,0,0,0,93.22222222222221,0,0,0,0,0,0,0,0,0
16149,D02_SERC_R1_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.795176785830991,0
16229,D05_STEI_TREE_R1_P1_v2,0,3.632965089598514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17112,D16_MCRA_A2_P1_v1,0,0,0,0,0,0,0,0,0,94.59369817578774,0,0,0,0,0,0,0,0,0
17818,D16_ABBY_R2_P1_v1,0,0,0,0,0,0,0,0,0,0,0,5.992063492063492,0,0,0,0,0,0,0
17825,D18_TOOL_C1_P1_v1,0.7546085095285994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18336,D11_PRIN_C1_P2_v2,0,0,17.239401660383034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18522,D14_SRER_C1_P1_v3,0,0,0,0,0,0,0,0,0,0,3.2626387176325524,0,0,0,0,0,0,0,0
18728,D01_HOPB_C1_P2_v1,0,0,0,0,0,0,0,0,0,0,0,47.335961985643515,0,0,0,0,0,0,0
19371,D04_GUIL_A2_P1_v1,0,0,0,0,0,0,0,0,0,86.76431066917495,0,0,0,0,0,0,0,0,0
19614,D18_OKSR_A1_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5223213998665153,0,0
19884,D05_STEI_TREE_R1_P1_v2,0,0,0,0,0,0,0,0,4.451160135656963,0,0,0,0,0,0,0,0,0,0
20044,D07_ORNL_C1_P1_v8,0,0,0,0,0,0,0,0,0,0,0,6.147598805076584,0,0,0,0,0,0,0
20353,D16_WREF_C1_P1_v2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.494940348676452,0,0
20628,D03_JERC_R2_P1_v1,0,0,0,0,0,0,0,0,0,0,0,4.8696883852691215,0,0,0,0,0,0,0
20970,D03_DSNY_R1_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.613583564888627,0,0,0,0,0
20972,D08_LENO_R2_P1_v1,0,0,0,0,0,0,0,0,0,0,0,13.578680203045684,0,0,0,0,0,0,0
20992,D18_OKSR_A1_P1_v1,2.6995294598754915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21357,D17_SOAP_R1_P1_v2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.223347813396062,0,0
21876,D02_BLAN_R2_P1_v1,0,0,0,0,0,0,0,0,0,0,0,9.43866764464771,0,0,0,0,0,0,0
23287,D08_LENO_R2_P1_v1,0,0,0,0,0,0,0,0,0,15.077566559618772,0,0,0,0,0,0,0,0,0
23852,D04_GUAN_C1_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,17.070674539273572,0,0,0,0,0,0
23968,D10_RMNP_R2_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5027311969999095,0,0
24948,D04_LAJA_R1_P1_v6,0,0,0,0,0,0,0,0,0,22.47729566094854,0,0,0,0,0,0,0,0,0
25073,D09_WOOD_DCFS_C1_P1_v2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9759599755793946,0,0,0,0,0
25115,D03_OSBS_C1_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.148335818392672,0
26352,D07_ORNL_C1_P1_v8,0,0,0,0,0,0,0,0,0,0,0,0,8.082295136269115,0,0,0,0,0,0
26711,D03_JERC_R2_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.305712936732768,0
26775,D19_DEJU_R1_P1_v2,2.536474551415831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27578,D05_CHEQ_R2_P1_v2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.94158903871626,0
27635,D18_OKSR_A1_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,3.553806051050839,0,0,0,0,0,0
28259,D03_OSBS_C1_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.418746641129147,0,0
28663,D15_REDB_A1_P1_v1,0,0,61.636883641915574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29402,D07_ORNL_C1_P1_v8,0,0,0,0,0,0,0,0,0,0,0,0,0,9.01774596222619,0,0,0,0,0
29540,D02_SERC_R1_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,16.08827309761889,0,0,0,0,0,0
30066,D03_OSBS_C1_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.148909604451287,0,0,0,0,0
30176,D13_WLOU_A1_P1_v1,0,0,0,0,0,0,0,0,0,89.25962078859408,0,0,0,0,0,0,0,0,0
33355,D08_DELA_R1_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.68369183559057,0,0,0,0,0
37312,D13_NIWO_C1_P1_v2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.511926361906447,0,0
37605,D19_DEJU_R1_P1_v2,0,0,0,0,0,0,0,0,0,0,0,3.5624323251537757,0,0,0,0,0,0,0
38366,D16_ABBY_R2_P1_v1,0,0,0,0,0,0,0,0,0,0,12.902206080172181,0,0,0,0,0,0,0,0
40038,D06_KONZ_KONA_C1_P1_v2,0,0,12.827018818599464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41601,D09_WOOD_DCFS_C1_P1_v2,0,0,0,0,0,0,0,0,6.59689350871768,0,0,0,0,0,0,0,0,0,0
41753,D01_HARV_C1_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,7.3641305306378735,0,0,0,0,0,0
42001,D06_UKFS_R1_P1_v2,0,20.428998759697464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42468,D08_TALL_C1_P1_v1,0,0,0,0,0,0,0,0,0,0,0,21.908677730717443,0,0,0,0,0,0,0
42901,D17_SJER_C1_P1_v2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.553722177389353,0,0
44428,D11_OAES_R1_P1_v2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.45926648830857,0,0
47053,D05_UNDE_C1_P1_v1,0,0,0,0,0,0,0,0,0,0,0,13.858519574463072,0,0,0,0,0,0,0
47080,D04_LAJA_R1_P1_v6,0,0,0,0,0,0,0,0,0,0,42.4174715294796,0,0,0,0,0,0,0,0
48678,D06_UKFS_R1_P1_v2,0,0,23.676645832826672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49755,D07_MLBS_R1_P1_v5,0,0,0,0,0,0,0,0,0,0,0,21.293577903125026,0,0,0,0,0,0,0
50221,D18_TOOL_C1_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,2.1260697872109837,0,0,0,0,0,0
50652,D02_BLAN_R2_P1_v1,0,0,21.854424645122318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51477,D18_BARR_R1_P1_v2,2.3781288098822833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51599,D06_KONZ_KONA_C1_P1_v2,0,16.530829312675806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51925,D05_CHEQ_R2_P1_v2,0,0,56.375263283608014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53329,D16_ABBY_R2_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.93415388754372,0,0
54368,D08_TALL_C1_P1_v1,0,0,0,0,0,0,0,0,0,28.047729840436237,0,0,0,0,0,0,0,0,0
54814,D05_UNDE_C1_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,16.144366819429553,0,0,0,0,0,0
55360,D14_SRER_C1_P1_v3,0,0,0,0,0,0,0,0,0,9.751629381715695,0,0,0,0,0,0,0,0,0
55614,D15_ONAQ_C1_P1_v2,0,0,0,0,0,0,0,0,0,19.682539682539684,0,0,0,0,0,0,0,0,0
56142,D01_BART_R1_P1_v1,0,0,26.07677837385912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56461,D15_ONAQ_C1_P1_v2,0,0,0,0,0,0,0,0,0,0,19.982304330130418,0,0,0,0,0,0,0,0
56561,D10_STER_R1_P1,0,0,0,0,0,0,0,0,0,0,29.482962630901312,0,0,0,0,0,0,0,0
57446,D09_NOGP_R2_P1_v1,0,24.271385234196092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58221,D06_MCDI_C1_P2_v1,0,0,0,0,0,0,0,0,0,0,76.05517890034095,0,0,0,0,0,0,0,0
60320,D01_HARV_C1_P1_v1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.638860767084438,0
64881,D02_SERC_R1_P1_v1,0,0,35.3359257564865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65204,D04_GUAN_C1_P1_v1,0,0,0,0,0,0,0,0,0,46.66595097512972,0,0,0,0,0,0,0,0,0
66312,D11_CLBJ_C1_P1_v2,0,0,32.17311144534472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
